from,to,flow_m3s,length_m,slope,required_diameter_m,full_capacity_m3s,design_capacity_m3s,is_river,velocity_m_s,capacity_factor,effective_capacity_m3s,P_clog,flooding,overflow_m3s
444,443,0.1130246778312375,516.4496859110984,0.0154903763488339,0.6,0.181545562426442,0.5731506429572149,False,0.3997430259602313,0.8498072694701735,0.48706758288654506,0.1501927305298265,False,0.0
444,449,4.773326090626816,12.228697193088806,0.002,1.8,5.53026753864818,6.096016689645687,False,1.875798622994494,1.0,6.096016689645687,0.0,False,0.0
445,446,11.578047427391477,784.2028140874236,0.7434301299701874,2.4,13.402230489134675,160.08520210745357,False,2.559310388085772,1.0,160.08520210745357,0.0,False,0.0
447,445,9.87686709320031,1098.8554997504812,0.0027301132866707,2.4,10.889725121213443,13.1285303241524,False,2.1832669724229294,1.0,13.1285303241524,0.0,False,0.0
448,447,8.175686759009146,11.55192317106393,0.002,2.4,9.32055086716026,13.1285303241524,False,1.8072235567600874,1.0,13.1285303241524,0.0,False,0.0
449,448,6.4745064248179816,572.7518729833462,0.002,1.8,7.271630939498526,6.096016689645687,False,2.544320250839547,1.0,6.096016689645687,0.0,True,0.3784897351722947
450,451,7.650446208952759,346.08954213291594,0.0144471282465962,1.8,9.272891124349425,10.362198541424085,False,3.0064353852184755,1.0,10.362198541424085,0.0,False,0.0
451,443,9.351626543143924,12.446464097865311,0.002,2.4,10.466524604916064,13.1285303241524,False,2.067163319848235,1.0,13.1285303241524,0.0,False,0.0
453,452,1.701180334191165,241.37745215200133,2.2371600793099296,1.2,2.1817409522897817,43.735388113955025,False,1.5041736626513686,1.0,43.735388113955025,0.0,False,0.0
455,454,22.094213615272363,1990.1375091341504,0.0070346897818588,3.0,24.40634941563077,28.234512013541107,False,3.125691831643424,1.0,28.234512013541107,0.0,False,0.0
456,457,1.701180334191165,116.05671112677616,0.002,1.2,1.9440834390975836,2.0676139636978466,False,1.5041736626513686,1.0,2.0676139636978466,0.0,False,0.0
457,63,3.40236066838233,5.531286663468885,0.002,1.8,4.076105197612911,6.096016689645687,False,1.3370432556901055,1.0,6.096016689645687,0.0,False,0.0
458,459,0.1898902999641761,102.70305921981269,0.002,0.6,0.2177318877698155,0.3256287944899364,False,0.6715995529889196,1.0,0.3256287944899364,0.0,False,0.0
458,64,1.511290034226989,12.904415618980796,0.9299142521688072,1.2,2.7493372960847147,28.19719490779243,False,1.3362737744041389,1.0,28.19719490779243,0.0,False,0.0
460,461,2.220756799438956,85.36205196499088,0.002,1.2,2.888037791888825,2.0676139636978466,False,1.9635801224202594,1.0,2.0676139636978466,0.0,True,0.15314283574110954
461,36,2.267345260933958,12.41550201524152,0.002,1.2,2.888037791888825,2.0676139636978466,False,2.004773366520126,1.0,2.0676139636978466,0.0,True,0.1997312972361116
10,11,95.35787365849824,18278.85870580377,0.0256580570783167,0.0,112.63171399260354,0.0,True,0.0,0.0,0.0,0.0,False,0.0
12,13,50.6268548174286,10009.53999038884,0.0029971407306235,0.0,58.37878166679109,0.0,True,0.0,0.0,0.0,0.0,False,0.0
13,176,66.53434326315599,3524.9069608567047,0.0022695634491458,0.0,76.98196670596411,0.0,True,0.0,0.0,0.0,0.0,False,0.0
15,10,94.94233396716407,6259.081680270399,0.0025562855411257,0.0,88.61309283329878,0.0,True,0.0,0.0,0.0,0.0,False,0.0
30,12,41.2900731392129,12773.83331203271,0.002,0.0,47.6888069047196,0.0,True,0.0,0.0,0.0,0.0,False,0.0
44,15,68.75505004151663,6709.740111982918,0.002,0.0,76.30776434351166,0.0,True,0.0,0.0,0.0,0.0,False,0.0
176,44,67.90823997708773,2405.301155322297,0.002,0.0,76.30776434351166,0.0,True,0.0,0.0,0.0,0.0,False,0.0
264,265,41.34974093544404,22.216302409612872,0.002,0.0,47.6888069047196,0.0,True,0.0,0.0,0.0,0.0,False,0.0
265,266,41.75546708593677,718.1813859513927,0.002,0.0,47.6888069047196,0.0,True,0.0,0.0,0.0,0.0,False,0.0
